,src_conn,dst_conn,source_,transport_,destination_,source_hash,destination_hash
112,vertica_writer,vertica_writer,dimensions.session_channel_level,iterator_v2: 1574,dm_maker_sandbox.attribution_order_hotel_channels,8164071608209403248,8264923745987785872
113,vertica_writer,vertica_writer,public.booking_cancellation,iterator_v2: 1222,dm_maker_sandbox.session_multichannel_v2,7731680662453010698,7203057405901270778
114,vertica_writer,vertica_writer,partners.stat_orderitem,iterator_v2: 1004,dm_maker_sandbox.b2b_market_dashboard,306437137060113543,4662474248087910301
115,vertica_writer,vertica_writer,analytics.currency_history,iterator_v2: 1049,analytics.cost_marketing,2302038586775913509,234807436032444958
116,vertica_writer,vertica_writer,ostrota.orders_orderitem,iterator_v2: 944,analytics.order_commission,5396322364307994377,7305274796731746569
117,vertica_writer,vertica_writer,asterisk.countries,iterator_v2: 1470,dm_maker_sandbox.opscost_front_calls,8876218265725286079,6177229392146673096
118,vertica_writer,vertica_writer,extranet.hotels_roomcategory,iterator_v2: 1654,dm_maker_sandbox.apart_fraud_RnA,5749005923391506721,4995693623981707413
119,vertica_writer,vertica_writer,partners.partners_partner,iterator_v2: 772,analytics.cost_processing_partner_modifier,3457492960342642988,9052553835478048760
120,vertica_writer,vertica_writer,analytics.sessions,iterator_v2: 1524,dm_maker_sandbox.sort_positions_by_hotel,5891324045777245671,7005761044151547119
121,vertica_writer,vertica_writer,analytics.hit_funnel,iterator_v2: 1228,dm_maker_sandbox.b2b_registration_form_channel_v10,3146418025069425003,7466943414928074933
122,vertica_writer,vertica_writer,analytics.product_sessions,iterator_v2: 1161,dm_maker_sandbox.hotelpage_show_dashboard_data_v2,3502172141479995682,5844351497714771790
123,vertica_writer,vertica_writer,ostrota.fidelity_fidelitypromise,iterator_v2: 514,dm_maker_sandbox.fidelity_transactions_economics,7408874844090017028,4601887301744518733
124,vertica_writer,vertica_writer,partners.partners_partner_segmentation_data,iterator_v2: 1191,dm_maker_sandbox.b2b_product_conversion_v1,7512083026012174506,4434703051011755316
125,vertica_writer,vertica_writer,hotcore.hotel_bans_country_ids,iterator_v2: 1490,dm_maker_sandbox.reprice_competitor_feeds,1595383629401895392,4382342672258910404
126,vertica_writer,vertica_writer,hotcore.request_ods,iterator_v1: 62,analytics.metarates_agg,6583448303317507266,1381203733006970080
127,vertica_writer,vertica_writer,analytics.hotel,iterator_v2: 1364,dm_maker_sandbox.stat_crm_hotel_priority_data_new,6868892583508641087,3523209434464166506
128,vertica_writer,vertica_writer,partners.b2b_b2bpartnershiprequest,iterator_v2: 974,dm_maker_sandbox.b2b_registration_form_channel,1927897987067328986,1846132642390272849
129,vertica_writer,vertica_writer,payota.payment,iterator_v2: 796,dm_maker_sandbox.payota_data_v7,319207843019098902,7749095641659141345
130,vertica_writer,vertica_writer,partners.partners_contract,iterator_v2: 421,dm_maker_sandbox.hotelpage_show_dashboard_v1,5767082907166327490,4406665622264126692
131,vertica_writer,vertica_writer,static.smearing_channels_excluded,iterator_v2: 1376,dm_maker_sandbox.attribution_proportion_smearing_test,2211850415045728178,3496243516597751388
132,vertica_writer,vertica_writer,payota.payment_operation,iterator_v2: 1124,dm_maker_sandbox.historical_data_completeness,2382695242672419023,1564456047364042239
133,vertica_writer,vertica_writer,ostrota.orders_orderhotcorerate,iterator_v2: 213,dm_maker_sandbox.b2c_markup_v2,2083419532775102728,5094037211805811775
134,vertica_writer,vertica_writer,hotcore.hotel_bans_otahotels,iterator_v2: 1419,dm_maker_sandbox.feed_why_not_selling_dashboard_data,7007855741304496150,6413928181203348886
135,vertica_writer,vertica_writer,analytics.rate_abnormally_by_country,iterator_v2: 767,analytics.order_base,4135503363515463428,9030169330647550503
136,vertica_writer,vertica_writer,ostrota.orders_order,iterator_v2: 1089,dm_maker_sandbox.order_test_v11,6608939012850644849,6068750962935450200
137,vertica_writer,vertica_writer,analytics.currency_history,iterator_v2: 349,dm_maker_sandbox.metasearch_costs,2302038586775913509,1863496000795678344
138,vertica_writer,vertica_writer,mailota.mail_mailcontact,iterator_v2: 1614,dm_maker_sandbox.crm_ces_score,1244969145642044651,4674236320286299261
139,vertica_writer,vertica_writer,payota.user_credit_card,iterator_v2: 1569,dm_maker_sandbox.transfer_order_payment,6306962658381503699,5411254554750032922
140,vertica_writer,vertica_writer,weblogs2.hit_funnel_rate,iterator_v2: 647,analytics.hotelpage_show_dashboard_data,5250396001586589285,2664863495117547892
141,vertica_writer,vertica_writer,ostrota.monitoring_errorcode,iterator_v1: 69,analytics.orderitem_orderlog_error,303893458089713997,1098684135181984854
142,vertica_writer,vertica_writer,static.supplier,iterator_v2: 771,dm_maker_sandbox.order_descriptive_attributes,3455172587319994382,6645165566498032076
143,vertica_writer,vertica_writer,analytics.cost_cpc,iterator_v2: 750,dm_maker_sandbox.session_multichannel,7985033926683584240,5077351583971281906
144,vertica_writer,vertica_writer,google_spreadsheet.sem_arbitrage,iterator_v2: 289,dm_maker_sandbox.sem_session_type,6076885996453260363,8575480947352010692
145,vertica_writer,vertica_writer,diadmin.marketing_costsource,iterator_v2: 1265,analytics.cost_marketing,3434878856066614632,234807436032444958
146,vertica_writer,vertica_writer,partners.partners_contract,iterator_v2: 1012,analytics.cost_marketing,5767082907166327490,234807436032444958
147,vertica_writer,vertica_writer,public.booking,iterator_v2: 365,dm_maker_sandbox.booking_channels,3120000265886404500,4617572792066946313
148,vertica_writer,vertica_writer,analytics.hit_funnel,iterator_v1: 22,analytics.cpc_cost,3146418025069425003,8128685429692210711
149,vertica_writer,vertica_writer,ppc.google_adgroup_history,iterator_v2: 1126,dm_maker_sandbox.historical_data_completeness,4731864585373227069,1564456047364042239
