,src_conn,dst_conn,source_,transport_,destination_,source_hash,destination_hash
297,vertica_writer,vertica_writer,analytics.sessions,vertica_view: 2813,olap.registration,5891324045777245671,7479734922299761274
298,vertica_writer,vertica_writer,public.region,vertica_view: 2813,olap.registration,4143286934503637128,7479734922299761274
299,vertica_writer,vertica_writer,analytics.hotel,vertica_view: 6527,public.hotel,6868892583508641087,208874867967954218
300,vertica_writer,vertica_writer,v_catalog.dual,vertica_view: 5103,olap.dim_payment_type,1937257266454501164,758573634142214358
301,vertica_writer,vertica_writer,static.domain,vertica_view: 2310,antifraud.calculate_v10,4509533528121608134,2773312565673702357
302,vertica_writer,vertica_writer,crm.inbox2_to_ticket_history,vertica_view: 449,crm.inbox2_to_ticket,106855888057398362,6232033575340038758
303,vertica_writer,vertica_writer,public.booking,vertica_view: 1270,olap.dim_market,3120000265886404500,7193533186898778432
304,vertica_writer,vertica_writer,crm.inbox2,vertica_view: 449,crm.inbox2_to_ticket,566990529202730542,6232033575340038758
305,vertica_writer,vertica_writer,static.geo,vertica_view: 1283,olap.geo_region_m2m,8644877248316943791,2247345475908906806
306,vertica_writer,vertica_writer,v_catalog.dual,vertica_view: 1270,olap.dim_market,1937257266454501164,7193533186898778432
307,vertica_writer,vertica_writer,analytics.hit_funnel,vertica_view: 1269,olap.dim_lang,3146418025069425003,181182235519228915
308,vertica_writer,vertica_writer,v_internal.vs_procedures,vertica_view: 3914,public.user_ddl,30944343233594695,6540449239518093743
309,vertica_writer,vertica_writer,flex.access_json,vertica_view: 2620,flex.access_json_v2,1645570701038413259,3647165189277293459
310,vertica_writer,vertica_writer,analytics.region,vertica_view: 1283,olap.geo_region_m2m,7349262438846941395,2247345475908906806
311,vertica_writer,vertica_writer,hotcore.request_partner,vertica_view: 6566,hotcore.request,2388392536867920841,7886053983897549315
312,vertica_writer,vertica_writer,asterisk.parsed_call_log_history,vertica_view: 5313,asterisk_olap.dim_talktime_bucket,6653570591965578142,2854822045694744327
313,vertica_writer,vertica_writer,flex.access_json_v2,vertica_view: 2310,antifraud.calculate_v10,3647165189277293459,2773312565673702357
314,vertica_writer,vertica_writer,globaluser.globaluser_webuser,vertica_view: 335,cltv.metasearch_costs,7920964650579692499,761701976511000647
315,vertica_writer,vertica_writer,analytics.rebook,vertica_view: 5637,olap.rebook_normal_usd,2599947765634088999,6092626262553665654
316,vertica_writer,vertica_writer,public.numbers,vertica_view: 2646,ml_data.errors,9055113735309895799,3920276413287324010
317,vertica_writer,vertica_writer,partners.partners_contract,vertica_view: 1641,spark.b2brnajob_partners_contract,5767082907166327490,110740429333480955
318,vertica_writer,vertica_writer,olap.status_set,vertica_view: 6243,olap.rebook_normal,4410397725764631901,6952090700406605929
319,vertica_writer,vertica_writer,public.currency_history,vertica_view: 335,cltv.metasearch_costs,4210016834136831658,761701976511000647
320,vertica_writer,vertica_writer,analytics.provider,vertica_view: 6401,olap.dim_provider,8255425516834516744,8432218118278392273
321,vertica_writer,vertica_writer,rin.ripe,vertica_view: 182,antifraud.black_bot,2312112901009206861,4388275046946589016
322,vertica_writer,vertica_writer,analytics.attribution_order_hotel_channels,vertica_view: 6243,olap.rebook_normal,2365473365588680476,6952090700406605929
323,vertica_writer,vertica_writer,public.booking,vertica_view: 5103,olap.dim_payment_type,3120000265886404500,758573634142214358
324,vertica_writer,vertica_writer,dm_maker_sandbox.olap_booking_v2,vertica_view: 6243,olap.rebook_normal,3924920527654019509,6952090700406605929
325,vertica_writer,vertica_writer,hotcore.request_source,vertica_view: 6566,hotcore.request,2554235805754728406,7886053983897549315
326,vertica_writer,vertica_writer,mailota.mail_mailhistory,vertica_view: 1557,public.mail_mailhistory,8553699882589095662,7082142675905832128
327,vertica_writer,vertica_writer,hotcore.source_tags_parsed,vertica_view: 6566,hotcore.request,6389088595077428457,7886053983897549315
328,vertica_writer,vertica_writer,v_catalog.grants,vertica_view: 3914,public.user_ddl,8846448171524605573,6540449239518093743
329,vertica_writer,vertica_writer,analytics.rebook,vertica_view: 6243,olap.rebook_normal,2599947765634088999,6952090700406605929
330,vertica_writer,vertica_writer,analytics.calendar,vertica_view: 5148,olap.dim_calendar,4414217799599358126,3819784720997592210
331,vertica_writer,vertica_writer,globaluser.globaluser_profile,vertica_view: 2876,olap.globaluser,5145540829692965767,4084855007050524859
332,vertica_writer,vertica_writer,public.session_yield,vertica_view: 6345,public.session_yield_v2,4945201644068275404,3670054705379926121
333,vertica_writer,vertica_writer,v_catalog.roles,vertica_view: 3914,public.user_ddl,6770208297922921024,6540449239518093743
334,vertica_writer,vertica_writer,mailota.mail_mailcontact,vertica_view: 325,cltv.ces_post_incident,1244969145642044651,7942704853780160485
335,vertica_writer,vertica_writer,static.region2geo,vertica_view: 1569,public.region2geo,4421696926180292284,8948579784535844105
336,vertica_writer,vertica_writer,v_catalog.users,vertica_view: 3914,public.user_ddl,8612704451783771739,6540449239518093743
337,vertica_writer,vertica_writer,olap.session_before20170101,vertica_view: 3880,olap.session_wo_filter,5924936178863390053,2690479153261450395
338,vertica_writer,vertica_writer,olap.session_after20170101,vertica_view: 3880,olap.session_wo_filter,2151926404569874789,2690479153261450395
339,vertica_writer,vertica_writer,analytics.ota_users,vertica_view: 2876,olap.globaluser,8672093173837700470,4084855007050524859
340,vertica_writer,vertica_writer,v_catalog.dual,vertica_view: 3503,olap.dim_pay_state,1937257266454501164,5098476428306435312
341,vertica_writer,vertica_writer,dm_maker_sandbox.session_olap,vertica_view: 3496,olap.session_part1,8826878895942372408,1746518516064559712
342,vertica_writer,vertica_writer,analytics.supplier_feed,vertica_view: 6403,olap.dim_supplier_feed,7113854452832184039,3377261908656815604
343,vertica_writer,vertica_writer,olap.booking,vertica_view: 5637,olap.rebook_normal_usd,3197965408538709030,6092626262553665654
344,vertica_writer,vertica_writer,hotcore.request_useragent,vertica_view: 6566,hotcore.request,19721874148005194,7886053983897549315
345,vertica_writer,vertica_writer,dm_maker_sandbox.session_olap,vertica_view: 3497,olap.session_part2,8826878895942372408,544693707568544846
346,vertica_writer,vertica_writer,olap.status_set,vertica_view: 5637,olap.rebook_normal_usd,4410397725764631901,6092626262553665654
347,vertica_writer,vertica_writer,crm.confirmation,vertica_view: 3739,public.confirmation,7351909130931082735,5163913140501188631
348,vertica_writer,vertica_writer,hotcore.request_brand,vertica_view: 6566,hotcore.request,3637645189001596819,7886053983897549315
